"price","year","postcode","property_type","build","estate_type"
430000,2019,14,5,0,0
345000,2020,14,4,0,0
412500,2020,14,5,0,0
287000,2019,14,2,0,1
450000,2020,14,5,0,0
340000,2019,14,5,0,0
460000,2019,14,5,0,0
450000,2021,14,5,0,0
295000,2020,14,2,0,1
440000,2019,14,2,0,1
310000,2019,14,2,0,1
420000,2019,14,5,0,0
460000,2020,14,5,0,0
405000,2019,14,5,0,0
305000,2019,14,5,0,0
470000,2020,14,5,0,0
530000,2020,14,4,0,0
550000,2020,14,4,0,0
535000,2020,14,4,0,0
495000,2019,14,4,0,0
600000,2020,14,5,0,0
515000,2019,14,4,0,0
586000,2021,14,4,0,0
538000,2020,14,4,0,0
575000,2020,14,5,0,0
572000,2019,14,5,0,0
684000,2020,14,4,0,0
497500,2019,14,5,0,0
655000,2019,14,5,0,0
660000,2020,14,5,0,0
577500,2019,14,4,0,0
530000,2020,14,4,0,0
485000,2019,14,4,0,0
281500,2019,14,2,0,1
290000,2019,14,2,0,1
550000,2021,14,4,0,0
570000,2021,14,4,0,0
475000,2020,14,1,0,0
500000,2020,14,5,0,0
485000,2019,14,4,0,0
530000,2019,14,4,0,0
400000,2020,14,5,0,0
465000,2019,14,5,0,0
425000,2019,14,5,0,0
435000,2019,14,5,0,0
425000,2020,14,5,0,0
415000,2019,14,2,1,1
410000,2020,14,2,0,1
442000,2019,14,2,1,1
281500,2019,14,2,0,1
540000,2019,14,5,0,0
480000,2020,14,5,0,0
494995,2021,14,5,0,0
480000,2020,14,5,0,0
535000,2020,14,4,0,0
450000,2020,14,4,0,0
540000,2019,14,5,0,0
437500,2019,14,5,0,0
510000,2019,14,5,0,0
525000,2021,14,5,0,0
242000,2020,14,2,0,1
385000,2020,14,2,0,1
535000,2019,14,5,0,0
570000,2020,14,5,0,0
515000,2019,14,5,0,0
670000,2020,14,5,0,0
675000,2019,14,5,0,0
450000,2019,14,5,0,0
445000,2020,14,5,0,0
425000,2020,14,5,0,0
410000,2019,14,5,0,0
500000,2020,14,4,0,0
510000,2019,14,5,0,0
410000,2019,14,5,0,0
405250,2020,14,5,0,0
670000,2020,14,5,0,0
627000,2020,14,5,0,0
650000,2020,14,5,0,0
530000,2020,14,5,0,0
660000,2020,14,5,0,0
510000,2019,14,5,0,0
470000,2019,14,4,0,0
290000,2019,14,3,0,1
161000,2019,14,2,0,1
159000,2019,14,2,0,1
159000,2019,14,2,0,1
400000,2019,14,2,1,1
368000,2019,14,2,1,1
375000,2019,14,2,1,1
407000,2019,14,2,1,1
410000,2019,14,2,1,1
196000,2019,14,3,0,1
490000,2019,14,5,0,0
615000,2019,14,5,0,0
557250,2020,14,5,0,0
574500,2020,14,5,0,0
552000,2020,14,5,0,0
580000,2021,14,5,0,0
537000,2019,14,5,0,0
443000,2019,14,5,0,0
310000,2020,14,2,0,1
365000,2019,14,2,0,1
355000,2021,14,2,0,1
595000,2019,14,5,0,0
486000,2019,14,5,0,0
530000,2020,14,5,0,0
553000,2021,14,5,0,0
468999,2020,14,5,0,0
462500,2020,14,5,0,0
315000,2021,14,2,0,1
526000,2021,14,5,0,0
6500,2020,14,3,0,0
125000,2020,14,2,0,1
112626,2019,14,2,1,1
134525,2019,14,2,1,1
115754,2019,14,2,1,1
142346,2019,14,2,1,1
111062,2019,14,2,1,1
112626,2019,14,2,1,1
320000,2020,14,2,1,1
320000,2020,14,2,1,1
410000,2020,14,2,1,1
350000,2020,14,2,1,1
335000,2020,14,2,1,1
427000,2020,14,2,1,1
345000,2020,14,2,1,1
335000,2020,14,2,1,1
263000,2020,14,2,1,1
330000,2020,14,2,1,1
340000,2020,14,2,1,1
256000,2020,14,2,1,1
405000,2020,14,2,1,1
435000,2020,14,2,1,1
353000,2020,14,2,1,1
256000,2020,14,2,1,1
281500,2020,14,2,1,1
596500,2021,14,5,0,0
550000,2019,14,4,0,0
527000,2020,14,5,0,0
421000,2019,14,5,0,0
500000,2020,14,5,0,0
445000,2019,14,5,0,0
355000,2020,14,5,0,0
527500,2021,14,5,0,0
557500,2020,14,5,0,0
575000,2019,14,5,0,0
613750,2020,14,5,0,0
525000,2020,14,5,0,0
434000,2019,14,5,0,0
370000,2019,14,5,0,0
669500,2021,14,5,0,0
678000,2020,14,5,0,0
455000,2020,14,5,0,0
540000,2021,14,5,0,0
452500,2020,14,5,0,0
530500,2021,14,5,0,0
476000,2020,14,5,0,0
537500,2021,14,5,0,0
571250,2021,14,5,0,0
445000,2019,14,5,0,0
499950,2019,14,5,0,0
622500,2019,14,4,0,0
285000,2020,14,2,0,1
1000,2020,14,3,0,1
460000,2019,14,2,0,0
250000,2019,14,5,0,1
480000,2020,14,5,0,0
500000,2021,14,5,0,0
470000,2019,14,5,0,0
270000,2019,14,2,0,1
547500,2021,14,5,0,0
527500,2020,14,5,0,0
490000,2019,14,5,0,0
471000,2019,14,5,0,0
470000,2020,14,5,0,0
335000,2021,14,3,0,0
422000,2019,14,5,0,0
580000,2019,14,5,0,0
607500,2021,14,5,0,0
485000,2019,14,2,0,0
645000,2021,14,5,0,0
320493,2019,14,5,0,0
165000,2019,14,2,0,1
141000,2021,14,2,0,1
160000,2020,14,2,0,1
263000,2020,14,3,0,1
587000,2019,14,5,0,0
510000,2019,14,5,0,0
565000,2019,14,5,0,0
450000,2019,14,5,0,0
570500,2019,14,5,0,0
272500,2019,14,2,0,1
501400,2019,14,2,0,0
496675,2020,14,5,0,0
610000,2020,14,5,0,0
587500,2020,14,5,0,0
567500,2019,14,5,0,0
592500,2019,14,5,0,0
10616,2021,14,3,0,0
772000,2021,14,5,0,0
749950,2020,14,5,0,0
745000,2021,14,5,0,0
795000,2021,14,5,0,0
501000,2020,14,5,0,0
490000,2020,14,5,0,0
732500,2020,14,5,0,0
290500,2019,14,2,0,1
862500,2021,14,5,0,0
755000,2019,14,4,0,0
445000,2021,14,5,0,0
450000,2020,14,5,0,0
570000,2019,14,1,0,0
650000,2019,14,5,0,0
490000,2019,14,5,0,0
200000,2020,14,2,0,1
565000,2019,14,5,0,0
562000,2019,14,5,0,0
410000,2020,14,5,0,0
310000,2020,14,2,0,1
520000,2020,14,5,0,0
475000,2021,14,5,0,0
100000,2020,14,3,0,0
729950,2021,14,5,0,0
725000,2019,14,5,0,0
725000,2019,14,5,0,0
700000,2019,14,5,0,0
640000,2020,14,5,0,0
626500,2019,14,5,0,0
240000,2019,14,2,0,1
281000,2020,14,2,0,1
48000,2020,14,3,0,0
560000,2020,14,4,0,0
611000,2019,14,5,0,0
268000,2020,14,2,0,1
687500,2020,14,5,0,0
650000,2020,14,5,0,0
587000,2019,14,5,0,0
699995,2019,14,4,0,0
630000,2020,14,5,0,0
325000,2020,14,2,0,1
350000,2020,14,2,0,1
225000,2020,14,2,0,1
220000,2021,14,2,0,1
305000,2019,14,2,0,1
625000,2019,14,5,0,0
305000,2019,14,2,0,1
630000,2019,14,5,0,0
705000,2020,14,5,0,0
500000,2019,14,3,0,0
165000,2020,14,3,0,0
300000,2020,14,2,0,1
675000,2020,14,5,0,0
350000,2020,14,2,0,1
341000,2021,14,4,0,1
715000,2019,14,4,0,0
250000,2020,14,2,0,1
240000,2019,14,2,0,1
323000,2020,14,2,0,1
320000,2019,14,2,0,1
790000,2019,14,4,0,0
450000,2021,14,5,0,0
215000,2020,14,5,0,0
922500,2019,14,1,0,0
245000,2019,14,2,0,1
940000,2020,14,4,0,0
725000,2019,14,4,0,0
790000,2020,14,4,0,0
737000,2020,14,4,0,0
360000,2019,14,2,0,1
595000,2019,14,4,0,0
605000,2019,14,5,0,0
375000,2020,14,2,0,1
370000,2020,14,2,0,1
715000,2020,14,4,0,0
727500,2019,14,4,0,0
730000,2021,14,4,0,0
690000,2020,14,4,0,0
730000,2020,14,4,0,0
535000,2020,14,5,0,0
655000,2021,14,5,0,0
549950,2020,14,5,0,0
570000,2020,14,5,0,0
922000,2019,14,5,0,0
860000,2021,14,4,0,0
760000,2019,14,4,0,0
750000,2019,14,4,0,0
377500,2019,14,2,0,1
295000,2019,14,2,0,1
252000,2019,14,2,0,1
600000,2021,14,5,0,0
535000,2020,14,5,0,0
572000,2021,14,5,0,0
680000,2019,14,5,0,0
720000,2019,14,5,0,0
500000,2019,14,5,0,0
607000,2020,14,5,0,0
800000,2021,14,1,0,0
655750,2020,14,5,0,0
568000,2020,14,5,0,0
546250,2019,14,5,0,0
655000,2019,14,5,0,0
650000,2019,14,5,0,0
450000,2019,14,5,0,0
540000,2020,14,5,0,0
853000,2019,14,4,0,0
267500,2019,14,2,0,1
375000,2021,14,5,0,0
370000,2019,14,5,0,0
775000,2020,14,4,0,0
481500,2019,14,5,0,0
612500,2019,14,5,0,0
575000,2019,14,4,0,0
525000,2019,14,5,0,0
462000,2019,14,5,0,0
530000,2019,14,5,0,0
625000,2021,14,5,0,0
297000,2020,14,5,0,0
750000,2020,14,4,0,0
630000,2019,14,4,0,0
707500,2021,14,4,0,0
544000,2020,14,4,0,0
491500,2021,14,4,0,0
600000,2020,14,4,0,0
315000,2020,14,2,0,1
300500,2019,14,2,0,1
353000,2019,14,2,0,1
306250,2019,14,2,0,1
590000,2019,14,4,0,0
503000,2020,14,4,0,0
450000,2020,14,4,0,0
595000,2019,14,4,0,0
630000,2019,14,4,0,0
495000,2019,14,4,0,0
536000,2019,14,5,0,0
465000,2019,14,5,0,0
415750,2019,14,5,0,0
500000,2019,14,4,0,0
519600,2020,14,4,0,0
470000,2019,14,4,0,0
512000,2020,14,4,0,0
540000,2020,14,4,0,0
490000,2019,14,4,0,0
512000,2019,14,4,0,0
568500,2019,14,5,0,0
440000,2019,14,4,0,0
495000,2020,14,4,0,0
510000,2019,14,4,0,0
470000,2020,14,4,0,0
499995,2020,14,4,0,0
445000,2019,14,4,0,0
400000,2019,14,5,0,0
400000,2020,14,1,0,0
605000,2021,14,4,0,0
390000,2019,14,5,0,0
412000,2019,14,5,0,0
395000,2020,14,4,0,0
341000,2021,14,5,0,0
350000,2020,14,5,0,0
455000,2020,14,5,0,0
473000,2019,14,5,0,0
295000,2020,14,2,0,1
285000,2020,14,2,0,1
217500,2019,14,2,0,1
212000,2020,14,2,0,1
375000,2019,14,5,0,0
208000,2019,14,2,0,1
222000,2019,14,2,0,1
303000,2020,14,2,0,1
265000,2019,14,2,0,1
265000,2019,14,2,0,1
265000,2019,14,2,0,1
215000,2019,14,2,0,1
470000,2019,15,2,0,1
235000,2019,15,2,0,1
375000,2020,15,2,0,1
405000,2019,15,2,0,1
358000,2019,15,2,0,1
253000,2019,15,2,0,1
230000,2020,15,2,0,1
337750,2019,15,2,0,1
560000,2019,15,5,0,0
910000,2020,15,5,0,0
398500,2019,15,2,0,1
379000,2019,15,5,0,1
315000,2019,15,2,0,1
290000,2019,15,2,0,1
495000,2019,15,2,0,1
430000,2019,15,2,0,1
745000,2020,15,2,0,1
650000,2020,15,5,0,0
900000,2020,15,5,0,0
372010,2020,15,2,0,1
800000,2019,15,5,0,0
933500,2019,15,5,0,0
355000,2019,15,2,0,1
552500,2020,15,2,0,1
620086,2021,15,2,0,1
435000,2021,15,2,0,1
495000,2019,15,5,0,0
490000,2020,15,2,0,1
470000,2019,15,5,0,0
73493,2019,15,3,0,0
685000,2021,15,2,0,1
615000,2019,15,5,0,0
435500,2020,15,2,0,1
495000,2019,15,2,0,1
770000,2020,15,5,0,0
445000,2019,15,2,0,1
425000,2020,15,2,0,1
956600,2021,15,5,0,0
775000,2020,15,5,0,0
416500,2020,15,2,0,1
390000,2020,15,2,0,1
550000,2021,15,2,0,1
510000,2020,15,2,0,1
437500,2020,15,2,0,1
530000,2020,15,2,0,1
370000,2019,15,5,0,1
500000,2020,15,2,0,1
745000,2019,15,5,0,0
802000,2019,15,5,0,0
440000,2021,15,2,0,1
865000,2019,15,5,0,0
935000,2021,15,5,0,0
925000,2020,15,5,0,0
735000,2020,15,5,0,0
675000,2019,15,5,0,0
865000,2019,15,5,0,0
910000,2019,15,5,0,0
765000,2019,15,5,0,0
570000,2020,15,2,0,1
925000,2020,15,5,0,0
405000,2021,15,2,0,1
245000,2020,15,2,0,1
355000,2020,15,2,0,1
505000,2019,15,2,0,1
492000,2019,15,2,0,1
240000,2019,15,2,0,1
207500,2019,15,2,0,1
230000,2019,15,2,0,1
270000,2019,15,2,0,1
807000,2020,15,5,0,0
425500,2020,15,2,0,1
565000,2021,15,2,0,1
395000,2019,15,2,0,1
410000,2020,15,2,0,1
160000,2019,15,2,0,1
270000,2019,15,2,0,1
760000,2021,15,2,0,1
655000,2021,15,5,0,0
510000,2021,15,2,0,1
915000,2019,15,5,0,0
500000,2019,15,2,0,1
755000,2019,15,5,0,0
465000,2020,15,2,0,1
825000,2019,15,5,0,0
15000,2020,15,3,0,0
517000,2020,15,2,0,1
475000,2019,15,2,0,1
925000,2020,15,5,0,0
850000,2019,15,5,0,0
515000,2019,15,5,0,0
420000,2019,15,5,0,0
700000,2019,15,3,0,0
565000,2019,15,2,0,1
490000,2019,15,2,0,1
900000,2021,15,5,0,0
828000,2020,15,5,0,0
875000,2020,15,5,0,0
780000,2019,15,5,0,0
518000,2019,15,5,0,0
435000,2020,15,2,0,1
775000,2020,15,5,0,0
480000,2020,15,2,0,1
710000,2020,15,2,0,1
550000,2020,15,2,0,1
355000,2019,15,2,0,1
775000,2019,15,5,0,0
930000,2019,15,5,0,0
455000,2021,15,2,0,1
800000,2019,15,5,0,0
645000,2020,15,5,0,0
365000,2020,15,2,0,1
704000,2019,15,2,0,1
550100,2019,15,2,0,1
480000,2019,15,2,0,1
625500,2020,15,2,0,1
858000,2020,15,3,0,0
690000,2019,15,2,0,1
10000,2020,15,3,0,1
760000,2021,15,3,0,0
602000,2021,15,2,0,1
430000,2019,15,2,0,1
930000,2019,15,5,0,0
360000,2019,15,2,0,1
550000,2020,15,2,0,1
750000,2019,15,2,0,1
360000,2020,15,2,0,1
675000,2020,15,5,0,0
640000,2019,15,3,0,0
65000,2019,15,3,0,1
920000,2019,15,3,0,0
1000,2020,15,3,0,1
485000,2020,15,2,0,1
439000,2019,15,3,0,1
300000,2019,15,2,0,1
587500,2020,15,2,0,1
660000,2020,15,5,0,0
775000,2021,15,5,0,1
490000,2020,15,2,0,1
515000,2021,15,2,0,1
475000,2020,15,2,0,1
950000,2020,15,5,0,0
425000,2020,15,2,0,1
680000,2021,15,2,0,1
415124,2019,15,2,0,1
360000,2019,15,2,0,1
775000,2019,15,5,0,0
590000,2019,15,2,0,1
340000,2020,15,2,0,1
567500,2019,15,2,0,1
935000,2019,15,5,0,0
882000,2019,15,5,0,0
365000,2020,15,2,0,1
625000,2020,15,2,0,1
775000,2019,15,5,0,0
625000,2019,15,2,0,1
945745,2019,15,5,0,0
940000,2019,15,5,0,0
485000,2020,15,2,0,1
612500,2019,15,2,0,1
392000,2019,15,5,0,1
670000,2021,15,2,0,1
340000,2019,15,2,0,1
460000,2020,15,2,0,1
612000,2021,15,5,0,1
830000,2020,15,2,0,1
250000,2020,15,2,0,1
479000,2019,15,2,0,1
750000,2019,15,2,0,1
835000,2020,15,5,0,0
685000,2020,15,2,0,1
750000,2019,15,5,0,0
474350,2020,15,2,0,1
850000,2020,15,2,0,1
630000,2019,15,2,0,1
425000,2020,15,2,0,1
190000,2019,15,3,0,1
505000,2019,15,2,0,0
360000,2020,15,3,0,1
575000,2019,15,3,0,1
275000,2020,15,2,0,1
440000,2021,15,2,0,1
367000,2019,15,3,0,0
585000,2019,15,2,1,1
550000,2019,15,2,1,1
687500,2019,15,2,1,1
80000,2020,15,3,0,1
10000,2019,15,3,0,1
495000,2019,15,2,0,1
365000,2020,15,2,0,1
462000,2019,15,2,0,1
745000,2020,15,2,0,1
400000,2020,15,2,0,1
710000,2019,15,2,0,1
657500,2019,15,2,0,1
390000,2021,15,2,0,1
688000,2019,15,2,0,1
815000,2019,15,5,0,0
690000,2019,15,5,0,0
455000,2020,15,2,0,1
420000,2019,15,2,0,1
475000,2019,15,2,0,1
758000,2021,15,2,0,1
870000,2019,15,5,0,0
415000,2019,15,2,0,1
670077,2021,15,2,0,1
410000,2021,15,2,0,1
560000,2019,15,2,0,1
365000,2019,15,2,0,1
685000,2019,15,2,0,1
299250,2019,15,2,0,1
215000,2019,15,2,0,1
485000,2020,15,2,0,1
385877,2019,15,2,0,1
655000,2019,15,2,0,1
390000,2019,15,2,0,1
340000,2019,15,5,0,1
725000,2021,15,2,0,1
575000,2019,15,2,0,1
495000,2019,15,2,0,1
532500,2019,15,2,0,1
506500,2021,15,2,0,1
285000,2020,15,2,0,1
515000,2020,15,2,0,1
903000,2020,15,5,0,0
775000,2019,15,3,0,0
615000,2019,15,5,0,0
400500,2019,15,2,0,1
350000,2019,15,2,0,1
955000,2019,15,5,0,1
806500,2020,15,2,0,1
535000,2020,15,2,0,1
850000,2019,15,5,0,0
700000,2020,15,5,0,0
565000,2020,15,2,0,1
862000,2019,15,5,0,0
776000,2019,15,5,0,0
823000,2019,15,5,0,0
945000,2021,15,2,0,1
580000,2021,15,2,0,1
890000,2020,15,5,0,0
941104,2020,15,5,0,0
425000,2019,15,5,0,0
450000,2019,15,2,0,1
485000,2019,15,2,0,1
562500,2019,15,5,0,0
675000,2020,15,5,0,0
757500,2019,15,2,0,1
623700,2020,15,2,0,1
563000,2019,15,2,0,1
465000,2021,15,2,0,1
415000,2019,15,2,0,1
480000,2019,15,5,0,1
799950,2020,15,2,0,1
500000,2020,15,2,0,1
477000,2021,15,2,0,1
810000,2021,15,2,0,1
600000,2019,15,2,0,1
457000,2019,15,2,0,1
650000,2019,15,2,0,1
635000,2019,15,2,0,1
575000,2021,15,2,0,1
442500,2021,15,2,0,1
542500,2019,15,2,0,1
415000,2019,15,2,0,1
370000,2020,15,2,0,1
783,2019,15,3,0,0
685000,2020,15,2,0,1
320000,2019,15,2,0,1
570000,2019,15,2,0,1
440000,2019,15,2,0,1
665000,2019,15,2,0,1
423000,2020,15,2,0,1
527000,2019,15,2,0,1
3500,2020,15,3,0,1
12000,2019,15,3,0,1
304000,2019,15,2,0,1
470000,2020,15,2,0,1
345000,2021,15,2,0,1
378000,2019,15,2,0,1
205000,2021,15,2,0,1
380500,2019,15,2,0,1
570000,2019,15,2,0,1
265000,2019,15,2,0,1
100,2020,15,3,0,1
465000,2020,15,2,0,1
356000,2020,15,2,0,1
443000,2019,15,2,0,1
386000,2019,15,2,0,1
182500,2019,15,2,0,1
317000,2019,15,2,0,1
350000,2019,15,2,0,1
400000,2020,15,2,0,1
148750,2020,15,2,0,1
217500,2021,15,2,0,1
303000,2019,15,2,0,1
550000,2019,15,2,0,1
421000,2021,15,2,0,1
430000,2019,15,2,0,1
375000,2019,15,2,0,1
775018,2019,15,2,0,1
490000,2019,15,2,1,1
790000,2020,15,2,1,1
615000,2020,15,2,1,1
600000,2019,15,2,1,1
505000,2020,15,2,1,1
525000,2019,15,2,1,1
637500,2019,15,2,1,1
600000,2019,15,2,1,1
600000,2019,15,2,1,1
495000,2020,15,2,1,1
760000,2020,15,2,1,1
600000,2020,15,2,1,1
520000,2019,15,2,1,1
650000,2019,15,2,1,1
600000,2019,15,2,1,1
600000,2019,15,2,1,1
490000,2019,15,2,1,1
620000,2020,15,2,1,1
865000,2019,15,2,1,1
520000,2019,15,2,1,1
525000,2019,15,2,1,1
835000,2019,15,2,1,1
472500,2020,15,2,1,1
460000,2020,15,2,1,1
737500,2020,15,2,1,1
722500,2020,15,2,1,1
655000,2020,15,2,1,1
660000,2020,15,2,1,1
460000,2019,15,2,1,1
470000,2019,15,2,1,1
690000,2020,15,2,1,1
658000,2020,15,2,1,1
480000,2020,15,2,1,1
465000,2020,15,2,1,1
675000,2019,15,2,1,1
470000,2019,15,2,1,1
478000,2020,15,2,1,1
665000,2019,15,2,1,1
660000,2019,15,2,1,1
475000,2019,15,2,1,1
492000,2020,15,2,1,1
670000,2020,15,2,1,1
665000,2019,15,2,1,1
480000,2019,15,2,1,1
475000,2019,15,2,1,1
665000,2020,15,2,1,1
682000,2020,15,2,1,1
475000,2019,15,2,1,1
475000,2019,15,2,1,1
670000,2020,15,2,1,1
665000,2019,15,2,1,1
475000,2019,15,2,1,1
495000,2020,15,2,1,1
670000,2020,15,2,1,1
675000,2019,15,2,1,1
480000,2019,15,2,1,1
485000,2020,15,2,1,1
690000,2020,15,2,1,1
670000,2019,15,2,1,1
485000,2019,15,2,1,1
940000,2019,15,2,1,1
490000,2019,15,2,1,1
675000,2020,15,2,1,1
680000,2020,15,2,1,1
495000,2020,15,2,1,1
497500,2020,15,2,1,1
680000,2020,15,2,1,1
685000,2020,15,2,1,1
495000,2019,15,2,1,1
700000,2020,15,2,1,1
690000,2020,15,2,1,1
490000,2020,15,2,1,1
750000,2020,15,5,0,0
890000,2020,15,3,0,0
499995,2020,15,2,0,1
820000,2020,15,5,0,0
565000,2019,15,2,0,1
310000,2019,15,2,0,1
920000,2021,15,2,0,1
775000,2020,15,5,0,0
495000,2019,15,2,0,1
670000,2019,15,2,0,1
300000,2020,15,2,0,1
745000,2019,15,2,0,1
415000,2021,15,2,0,1
440000,2019,15,2,0,1
425000,2019,15,2,0,1
575000,2020,15,2,0,1
625000,2019,15,2,0,1
475000,2019,15,2,0,1
567500,2020,15,2,0,1
588000,2020,15,2,0,1
662500,2020,15,2,0,1
612000,2021,15,2,0,1
400000,2019,15,2,0,1
299000,2019,15,5,0,1
665000,2021,15,2,0,1
675000,2020,15,2,0,1
690000,2021,15,2,0,1
617500,2020,15,2,0,1
560000,2020,15,2,0,1
614150,2019,15,2,0,1
403000,2021,15,2,0,1
620000,2019,15,2,0,1
550000,2020,15,2,0,1
340000,2019,15,2,0,1
500000,2019,15,2,0,1
190000,2020,15,2,0,1
427500,2020,15,2,0,1
168750,2019,15,2,0,1
250000,2020,15,2,0,1
430000,2020,15,2,0,1
610000,2020,15,2,0,1
122867,2020,15,3,0,0
625000,2019,15,2,0,1
152500,2019,15,3,0,0
820000,2019,15,2,0,1
350000,2021,15,2,0,1
340000,2019,15,2,0,1
325000,2021,15,2,0,1
420000,2020,15,2,0,1
330000,2019,15,2,0,1
600000,2021,15,2,0,1
575000,2020,15,2,0,1
450000,2019,15,2,0,1
445000,2020,15,2,0,1
565000,2020,15,2,0,1
580000,2020,15,2,0,1
421000,2020,15,2,0,1
500000,2020,15,2,0,1
580000,2021,15,2,0,1
252500,2019,15,2,0,1
460000,2019,15,2,0,1
435000,2019,15,5,0,1
610000,2021,15,2,0,0
10000,2020,15,3,0,0
542500,2020,15,2,0,1
560000,2020,15,2,0,1
675800,2020,15,2,0,1
580000,2019,15,2,0,1
650000,2020,15,2,0,1
585000,2021,15,2,0,1
700000,2020,15,2,0,1
645000,2021,15,2,0,1
722500,2021,15,2,0,1
384000,2019,15,2,0,1
385000,2019,15,2,0,1
373000,2020,15,2,0,1
365500,2021,15,2,0,1
500000,2019,15,2,0,1
200000,2020,15,2,0,1
328000,2021,15,2,0,1
420000,2020,15,2,0,1
445000,2020,15,2,0,1
375000,2021,15,2,0,1
460000,2019,15,2,0,1
375000,2020,15,2,0,1
365000,2019,15,2,0,1
360000,2020,15,2,0,1
385000,2020,15,2,0,1
342000,2019,15,2,0,1
365000,2021,15,2,0,1
557500,2021,15,2,0,1
530000,2020,15,2,0,1
170058,2019,15,2,0,1
402500,2019,15,2,0,1
319000,2019,15,2,0,1
550000,2020,15,2,0,1
420000,2019,15,2,0,1
247992,2019,15,2,0,1
652115,2021,15,2,0,1
3000,2019,15,3,0,0
760000,2021,15,5,0,0
780000,2019,15,5,0,0
600000,2021,15,2,0,1
550000,2020,15,2,0,1
430000,2019,15,2,0,1
875000,2019,15,2,0,1
396000,2019,15,2,0,1
475000,2020,15,2,0,1
745000,2021,15,2,0,1
595000,2020,15,2,0,1
562000,2019,15,2,0,1
10000,2020,15,3,0,0
487500,2019,15,2,0,1
550000,2019,15,2,0,1
457500,2019,15,2,0,1
600000,2021,15,2,0,1
500000,2019,15,2,0,1
441500,2019,15,2,0,1
327500,2020,15,2,0,1
490000,2020,15,5,0,0
630000,2019,15,3,0,0
482500,2019,15,2,0,1
322000,2021,15,2,0,1
432000,2019,15,2,0,1
765000,2019,15,2,0,1
715000,2019,15,2,0,1
416000,2020,15,2,0,1
557000,2021,15,2,0,1
505000,2019,15,5,0,0
500000,2020,15,5,0,0
254000,2019,15,2,0,1
420000,2019,15,2,0,1
430000,2019,15,2,0,1
480000,2020,15,5,0,1
752000,2020,15,2,0,1
360000,2020,15,2,0,1
950000,2019,15,5,0,0
745000,2020,15,2,0,1
510000,2019,15,5,0,1
540000,2019,15,2,0,1
336000,2019,15,2,0,1
475000,2019,15,3,0,1
360500,2019,15,2,0,1
300000,2019,15,2,0,1
482500,2020,15,2,0,1
685000,2020,15,2,0,1
556000,2020,15,5,0,1
540000,2021,15,2,0,1
345276,2019,15,2,0,1
444000,2019,15,2,0,1
515000,2020,15,5,0,1
300000,2020,15,2,0,1
366500,2020,15,2,0,1
460000,2019,15,2,0,1
370000,2020,15,2,0,1
750000,2019,15,2,0,1
467500,2019,15,2,0,1
630000,2021,15,5,0,0
320000,2019,15,2,0,1
650000,2019,15,5,0,0
300000,2019,15,2,0,1
50000,2019,15,3,0,0
500000,2019,15,2,0,1
650000,2019,15,2,0,1
765000,2019,15,2,0,1
475000,2019,15,2,0,1
585000,2019,15,2,0,1
300000,2019,15,2,0,1
335000,2020,15,2,0,1
495000,2021,15,2,0,1
480000,2019,15,2,0,1
301000,2020,15,2,0,1
450000,2019,15,2,0,1
820000,2020,15,5,0,0
312000,2020,15,2,0,1
318750,2020,15,2,0,1
350000,2020,15,2,0,1
900000,2020,15,5,0,0
875000,2019,15,5,0,0
830000,2019,15,3,0,0
440000,2021,15,2,0,1
600000,2020,15,2,1,1
582500,2020,15,2,1,1
575000,2019,15,2,0,1
600000,2020,15,2,1,1
600000,2020,15,2,1,1
600000,2020,15,2,1,1
562000,2020,15,2,1,1
600500,2020,15,2,1,1
600000,2020,15,2,1,1
600000,2020,15,2,1,1
577250,2020,15,2,1,1
600000,2020,15,2,1,1
675000,2019,15,2,0,1
600000,2020,15,2,1,1
595000,2019,15,2,1,1
600000,2019,15,2,0,1
390000,2019,15,2,1,1
440000,2019,15,2,0,1
469500,2019,15,2,1,1
465000,2019,15,2,1,1
420000,2020,15,2,1,1
600000,2019,15,2,0,1
510000,2019,15,2,1,1
510000,2019,15,2,1,1
430000,2019,15,2,0,1
325000,2020,15,2,0,1
347500,2019,15,2,0,1
390000,2019,15,2,0,1
430000,2019,15,2,0,1
530000,2021,15,3,0,1
800000,2020,15,3,0,0
380000,2020,15,2,0,1
800000,2020,15,4,0,1
712000,2021,15,5,0,0
371000,2019,15,2,0,1
650000,2019,15,2,0,1
465000,2019,15,2,0,1
755000,2020,15,2,0,1
215000,2020,15,2,0,1
570000,2019,15,5,0,0
345000,2019,15,2,0,1
300000,2019,15,2,0,1
380000,2019,15,2,0,1
550000,2019,15,2,0,1
375000,2020,15,2,0,1
299999,2019,15,2,0,1
650000,2019,15,2,0,1
400000,2019,15,2,0,1
346500,2020,15,2,0,1
610000,2020,15,2,0,1
360000,2019,15,2,0,1
650000,2019,15,5,0,0
126000,2019,15,2,0,1
770000,2019,15,4,0,0
470000,2021,15,2,0,1
360000,2019,15,2,0,1
470000,2021,15,2,0,1
525000,2019,15,2,0,1
530000,2020,15,2,0,1
595000,2020,15,2,0,1
390000,2020,15,2,0,1
340000,2019,15,2,0,1
288000,2019,15,2,0,1
425000,2020,15,2,0,1
217000,2020,15,2,0,1
300000,2019,15,2,0,1
150000,2019,15,2,0,1
299500,2020,15,2,0,1
150750,2020,15,2,0,1
370000,2020,15,2,0,1
369000,2020,15,2,0,1
252500,2019,15,2,0,1
325000,2019,15,2,0,1
